SourceListName,SourceFlowName,SourceFlowUUID,SourceFlowContext,SourceUnit,MatchCondition,ConversionFactor,TargetFlowName,TargetFlowUUID,TargetFlowContext,TargetUnit,Mapper,Verifier,LastUpdated
IDEAv2.3,3-chloropropene,{00B21E5C-8D61-4AAE-BB59-FFE26BD8AE74},Emissions/ water/ unspecified,kg,=,,Allyl chloride,b9c76df0-abef-3d80-b721-fb28ed6976c1,emission/water,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,chlorobenzene,{7C1250C4-0A2A-4BCD-AB1B-9388A3D10525},Emissions/ water/ unspecified,kg,=,,Chlorobenzene,eec36aa7-2df6-36c3-9a07-500c4bbf62a9,emission/water,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,chloroform,{DDA7B7F7-887C-4206-9EC4-0620065C8016},Emissions/ water/ unspecified,kg,=,,Chloroform,f54d9588-ffe1-3ebb-922d-d7ec19c625a9,emission/water,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,chloromethane,{0B898599-511F-4472-B2CE-51C5615D7F20},Emissions/ water/ unspecified,kg,=,,Chloromethane,57facb29-666b-34eb-96a3-670f6d995798,emission/water,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,(4-chloro-2-methylphenoxy)acetic acid,{3BB972DB-F614-4A08-BA57-289E8551B4F1},Emissions/ ground/ unspecified,kg,=,,MCPA,15443236-c022-3783-b1a4-052ca3c2f48a,emission/ground,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,3-chloro-2-methyl-1-propene,{B2F9431A-1726-4087-AEB1-9802EFE867F8},Emissions/ air/ unspecified,kg,=,,3-Chloro-2-methyl-1-propene,2be3e5dd-74cd-3a35-a27a-105c02e54c25,emission/air,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,cobalt and its compounds,{6127358F-92E8-4BEB-8FFE-E8751C1334BD},Emissions/ air/ unspecified,kg,=,,Cobalt compounds,5ba5aa71-2d33-3b9c-9bd4-37c19b1b4506,emission/air,kg,Edelen,,7/10/2020
IDEAv2.3,cobalt and its compounds,{AD1459F4-F113-4CB1-8210-F0088570AFE2},Emissions/ ground/ unspecified,kg,=,,Cobalt compounds,98b4a1e7-bda4-31ef-a1ae-45edc475eb5a,emission/ground,kg,Edelen,,7/10/2020
IDEAv2.3,2-ethoxyethyl acetate,{20DF126F-DB80-4644-B42E-943A781CC3E4},Emissions/ water/ unspecified,kg,=,,Ethylene glycol monoethyl ether acetate,ce9fbb58-b7d8-30a0-ba9f-8c3421e9f26f,emission/water,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,vinyl acetate,{3990513D-84D1-4F66-B633-70808606FE53},Emissions/ water/ unspecified,kg,=,,Vinyl acetate,a436de55-1bd6-35fc-9884-85ed374d7e51,emission/water,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,2-methoxyethyl acetate,{577426FB-DA9E-4B67-BF19-4BCD79AFC104},Emissions/ water/ unspecified,kg,=,,Ethylene glycol monomethyl ether acetate,400e8dce-d92d-3f1c-aa4a-5144f79d2bed,emission/water,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,2-methoxyethyl acetate,{D68F918B-4F58-4561-8825-23DE988D5D8E},Emissions/ air/ unspecified,kg,=,,Ethylene glycol monomethyl ether acetate,d9d04f3e-ec15-30d3-a3ab-cc33c00cfe7e,emission/air,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,salicylaldehyde,{FB344CAA-6D5A-40EA-BA95-389E6255674F},Emissions/ water/ unspecified,kg,=,,Salicylaldehyde,ccf203e9-e481-35e5-9454-47219f28afed,emission/water,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,salicylaldehyde,{145AA0C2-44C2-4391-AA66-E763163A2905},Emissions/ air/ unspecified,kg,=,,Salicylaldehyde,751823ea-e1cd-3048-9b31-10a55b743284,emission/air,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,cyanamide,{B40DF1BE-11B1-4310-AE8F-AFE0EFFCD647},Emissions/ ground/ unspecified,kg,=,,Cyanamide,5fb10882-098b-3e8f-a500-6022aae7012e,emission/ground,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,cyanamide,{CB03CD91-A110-4F06-BB0E-1FA26152D908},Emissions/ water/ unspecified,kg,=,,Cyanamide,ee1b3d61-b2ab-3d18-afed-2f7d8917596f,emission/water,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,cyanamide,{6310D355-060E-4CD1-A5C8-57D6C290276A},Emissions/ air/ unspecified,kg,=,,Cyanamide,cd848349-893b-33f7-958a-33697854e5fa,emission/air,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,"(S)-alpha-cyano-3-phenoxybenzyl (1R,3S)-2,2-dimethyl-3-(1,2,2,2-tetrabromoethyl)cyclopropanecarboxylate",{F4730177-DAE6-471C-9CCB-2826C32E0745},Emissions/ ground/ unspecified,kg,=,,Tralomethrin,fbddb51a-b0c0-3e9d-ae57-c42d82cfc9f2,emission/ground,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,"(RS)-alpha-cyano-3-phenoxybenzyl 2,2,3,3-tetramethylcyclopropanecarboxylate",{4063CC21-C33A-4AFF-886F-6C169FB96D2E},Emissions/ ground/ unspecified,kg,=,,Fenpropathrin,79c31fd8-b27d-333b-bea7-fc8ebedf58d5,emission/ground,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,trans-1-(2-cyano-2-methoxyiminoacetyl)-3-ethylurea,{376E5586-0C5D-46C3-A427-C79B57D5CE42},Emissions/ ground/ unspecified,kg,=,,Cymoxanil,8faa66d1-7a5b-3a66-a80f-2f7646144605,emission/ground,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,inorganic cyanide compounds (except complex salts and cyanates),{EA55032E-99D1-4548-A009-FDAFF0F61892},Emissions/ air/ unspecified,kg,=,,Cyanide compounds,87345046-bc9a-3701-b002-69fa7045c16d,emission/air,kg,Edelen,,7/10/2020
IDEAv2.3,inorganic cyanide compounds (except complex salts and cyanates),{26B2C382-1E6E-48BF-B26A-37313AB4DF46},Emissions/ water/ unspecified,kg,=,,Cyanide compounds,1df3147c-9485-3401-b2b5-b403b8f2d52f,emission/water,kg,Edelen,,7/10/2020
IDEAv2.3,2-(diethylamino)ethanol,{B5292A53-4331-4C91-8482-CF5B4DEAFBDC},Emissions/ water/ unspecified,kg,=,,Diethylaminoethanol,4f925364-ea58-3de7-8b48-31aeaadede5e,emission/water,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,2-(diethylamino)ethanol,{A4D725F3-8104-48A1-BF85-6B0E418CCC19},Emissions/ air/ unspecified,kg,=,,Diethylaminoethanol,e655966e-6b27-3f2b-a80f-36b0b33487c0,emission/air,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,"O-2-diethylamino-6-methylpyrimidin-4-yl O,O-dimethyl phosphorothioate",{FD27915B-FE7A-4D92-9925-3C96DAC192E0},Emissions/ ground/ unspecified,kg,=,,Pirimiphos-methyl,c03067ad-1776-349c-ae59-8fa5c7f9e136,emission/ground,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,"S-4-chlorobenzyl N,N-diethylthiocarbamate",{6AE7C5F9-5972-497C-895B-3232D6F9624B},Emissions/ ground/ unspecified,kg,=,,Thiobencarb,ae47d29d-101a-3b4c-b5d4-d4cf42261851,emission/ground,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,"S-4-chlorobenzyl N,N-diethylthiocarbamate",{5162178B-A7DB-4B24-B88E-B092A44F3A15},Emissions/ water/ unspecified,kg,=,,Thiobencarb,3caea213-337e-392e-9a2f-1c5ea9f51111,emission/water,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,"1,4-dioxane",{C1A31995-0003-4E4A-902F-758A0C999CE3},Emissions/ water/ unspecified,kg,=,,"1,4-Dioxane",b51f43e4-5a5f-3eb7-921f-6d3746d33fb6,emission/water,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,"1,3-dioxolane",{A02F9C7C-9529-4221-BC5F-83300F1F9191},Emissions/ water/ unspecified,kg,=,,"1,3-Dioxolane",3c75c736-d793-3488-ac6f-a35477f8c70e,emission/water,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,"1,3-dioxolane",{B5892C90-2278-4C55-9566-E6E632C07FED},Emissions/ air/ unspecified,kg,=,,"1,3-Dioxolane",51c09179-94e5-3741-930a-f5f380830c93,emission/air,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,"1,3-dicarbamoylthio-2-(N,N-dimethylamino)-propane",{58158F14-CFD3-4403-8875-A806929BF5B1},Emissions/ ground/ unspecified,kg,~,,Cartap hydrochloride,7cf93d20-3114-3457-a557-9a2f91acc7ac,emission/ground,kg,Hottle,Edelen,7/16/2020
IDEAv2.3,cyclohexylamine,{FCC5E358-357B-4A6E-8027-7F9B15AD2E54},Emissions/ water/ unspecified,kg,=,,Cyclohexylamine,753f2512-ef5a-3dc3-ab1b-2a52a0275bec,emission/water,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,cyclohexylamine,{A69C7CF7-20C5-434F-BD6A-601DFF619B79},Emissions/ air/ unspecified,kg,=,,Cyclohexylamine,35074578-f1cc-39cb-9a03-da2acb948fbb,emission/air,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,N-(cyclohexylthio)phthalimide,{B68E4EFC-5EDE-4A58-BACF-4E13ED4F2EF9},Emissions/ water/ unspecified,kg,=,,N-(Cyclohexylthio)phthalimide,fb901ee0-9b65-3111-8396-bd03fee2bcb1,emission/water,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,N-(cyclohexylthio)phthalimide,{D21D843F-39D3-4299-B618-C08C8E435FF0},Emissions/ air/ unspecified,kg,=,,N-(Cyclohexylthio)phthalimide,a8a0ceca-90af-3b79-a65c-f14a6645b7d9,emission/air,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,"1,2-dichloroethane",{D0109456-3747-47CB-9E15-335B6AC151A5},Emissions/ water/ unspecified,kg,=,,"1,2-Dichloroethane",b7503034-5946-3ef9-8fa9-ec016ce41da9,emission/water,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,"1,2-dichloroethane",{9AF98786-C4AD-4A3D-AF77-CEECDBB491B1},Emissions/ ground/ unspecified,kg,=,,"1,2-Dichloroethane",2adf503b-4861-3943-92cd-e4a301d02fb2,emission/ground,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,"1,1-Dichloroethylene",{11A727B9-FE90-409F-8C14-CC41A5D786DC},Emissions/ water/ unspecified,kg,=,,"1,1-Dichloroethylene",7a2c7e46-dbf6-34ff-8b7d-a434506535b2,emission/water,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,"cis-1,2-dichloroethylene",{A19E389E-0C19-4FF4-9EFE-B002C7ADCAFB},Emissions/ water/ unspecified,kg,=,,"cis-1,2-Dichloroethylene",2fc8f80f-7dd3-34d7-bf7b-12912059ef5c,emission/water,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,"3,5-dichloro-N-(1,1-dimethyl-2-propynyl)benzamide",{045009E0-C4E7-46A8-88D8-983AB72A45CE},Emissions/ ground/ unspecified,kg,=,,Pronamide,1b8439e1-22e5-3c54-96d4-2da156e76b3c,emission/ground,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,"3-(3,5-dichlorophenyl)-N-isopropyl-2,4-dioxoimidazolidine-1-carboxamide",{9C40E236-FA79-4458-9DE7-E1E55B75B8BE},Emissions/ ground/ unspecified,kg,=,,Iprodione,edf6e904-6303-3628-86f9-da8c894647f4,emission/ground,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,"3-(3,5-dichlorophenyl)-N-isopropyl-2,4-dioxoimidazolidine-1-carboxamide",{39BE443E-F926-4D59-9011-5DF2F82D5D83},Emissions/ water/ unspecified,kg,=,,Iprodione,b5a02a80-ed22-3d13-98de-3caea8520d87,emission/water,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,"3-(3,4-dichlorophenyl)-1,1-dimethylurea",{3003822F-B75E-4034-BE9F-7CC44C24A717},Emissions/ ground/ unspecified,kg,=,,Diuron,21141567-3166-34c9-92e3-1fff41b8f480,emission/ground,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,"(RS)-2-(2,4-dichlorophenyl)-3-(1H-1,2,4-triazol-1-yl)propyl 1,1,2,2-tetrafluoroethyl ether",{DADEAFCA-8D35-49AE-AF2E-2C664A37D8F9},Emissions/ ground/ unspecified,kg,=,,Tetraconazole,fee8f1ac-81a0-3d7e-8f75-784be6c69adc,emission/ground,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,"mixture of (2RS,4RS)-1-[2-(2,4-dichlorophenyl)-4-propyl-1,3-dioxolan-2-ylmethyl]-1H-1,2,4-triazole and (2RS,4SR)-1-[2-(2,4-dichlorophenyl)-4-propyl-1,3-dioxolan-2-ylmethyl]-1H-1,2,4-triazole",{61AD563B-6CAD-4850-BCC6-5DF5EA1CAB49},Emissions/ ground/ unspecified,kg,=,,Propiconazole,9ce15abd-3f41-311d-a046-544d6e96dc02,emission/ground,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,"3-(3,4-dichlorophenyl)-1-methoxy-1-methylurea",{7B9C62D7-41DF-40A6-A28E-DCF04D995649},Emissions/ ground/ unspecified,kg,=,,Linuron,cf364bac-daf0-38c9-8d7b-ab50bbce10ea,emission/ground,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,"2,4-dichlorophenoxyacetic acid",{F87E2698-B542-4674-AE93-AB5B688A71EF},Emissions/ ground/ unspecified,kg,=,,"2,4-D",f7bed571-58d2-3b9c-b02e-ad7d1adc34a0,emission/ground,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,"1,2-dichloropropane",{06E17E21-66C1-4792-AC89-9E07285F67DC},Emissions/ water/ unspecified,kg,=,,"1,2-Dichloropropane",a26535d8-fd0d-3629-99de-7864c5dc78d0,emission/water,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,"1,3-dichloropropene",{60088DD6-196B-4EBF-99C7-AC19D13BCC80},Emissions/ water/ unspecified,kg,=,,"1,3-Dichloropropene",ff42dce0-760c-3cec-b38c-74aa1d5c6f27,emission/water,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,"1,3-dichloropropene",{BEDEC0F6-1AAA-45E7-8CF6-C542263F6555},Emissions/ ground/ unspecified,kg,=,,"1,3-Dichloropropene",9ea16132-75c4-344e-9be6-ad5ee14c9601,emission/ground,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,dichlorobenzene,{44D5C6FA-A02F-455B-BA0D-F2FFB932CF2C},Emissions/ water/ unspecified,kg,=,,Dichlorobenzene,83b8990a-c69c-3123-9668-ad74f2533b7f,emission/water,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,"2-[4-(2,4-dichlorobenzoyl)-1,3-dimethyl-5-pyrazolyloxy]acetophenone",{92BECDB0-888A-45CE-951E-3E5843AB22F7},Emissions/ ground/ unspecified,kg,=,,Pyrazoxyfen,fe199223-eb51-3fce-a3db-69cd478dd4ca,emission/ground,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,"2,6-dichlorobenzonitrile",{BE7A2102-C334-4381-90A4-ADCC993F9884},Emissions/ air/ unspecified,kg,=,,Dichlobenil,9b470b23-887f-3db8-afd1-0c9edab754d4,emission/air,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,"2,6-dichlorobenzonitrile",{B945B5D7-C029-4EC3-A960-961516EBDF7D},Emissions/ water/ unspecified,kg,=,,Dichlobenil,4f5e8900-1ff9-3ff0-bdbc-f6451ccd1d66,emission/water,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,"2,6-dichlorobenzonitrile",{492CA3CC-5C6B-4EED-AEAC-AF950D0373E4},Emissions/ ground/ unspecified,kg,=,,Dichlobenil,0b8cea61-ed0f-3f17-bf00-ef06c3418e47,emission/ground,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,dichloromethane,{3B6EEC4A-D6F6-457D-880D-38452DFEB856},Emissions/ water/ unspecified,kg,=,,Methylene chloride,af9a1ea0-92aa-3f85-8563-5c21c65b1252,emission/water,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,dichloromethane,{E92F37D8-BF23-414C-805E-C924AAD94ED6},Emissions/ ground/ unspecified,kg,=,,Methylene chloride,f7063ba8-62fe-3755-b97b-88fff2ca4033,emission/ground,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,"2,3-dicyano-1,4-dithiaanthraquinone",{E1B67144-42C0-4053-A837-C5E2675541F7},Emissions/ ground/ unspecified,kg,=,,Dithianon,753f3f22-3255-3b72-8d87-0a55e144b0ae,emission/ground,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,"N,N-dicyclohexylamine",{BF957D6F-4EFF-4305-A3BC-35BE86AA4FD4},Emissions/ water/ unspecified,kg,=,,Dicyclohexylamine,2b0339fd-6369-3d3f-a39d-74785a78a1c5,emission/water,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,"N,N-dicyclohexylamine",{202480A7-171D-4856-8602-765CA627BCB1},Emissions/ air/ unspecified,kg,=,,Dicyclohexylamine,a3f428ab-033d-32f9-9958-00ca33f6f25a,emission/air,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,dicyclopentadiene,{17663768-4D29-4445-AAF5-D283BC818CAD},Emissions/ air/ unspecified,kg,=,,Dicyclopentadiene,60971e7f-03ce-37c1-b95b-b51f4d2a49e1,emission/air,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,dicyclopentadiene,{50FF1343-A744-44C5-B38C-A1C15B11F3EE},Emissions/ water/ unspecified,kg,=,,Dicyclopentadiene,62ad4abc-7465-3350-9177-ea28dc083149,emission/water,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,"diisopropyl 1,3-dithiolan-2-ylidenemalonate",{22312B97-301B-4FC0-8CE6-0440848071DA},Emissions/ water/ unspecified,kg,=,,Isoprothiolane,6b135ea3-89f1-39dd-a84f-367fc0eab8c9,emission/water,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,"diisopropyl 1,3-dithiolan-2-ylidenemalonate",{8E06A31B-C82B-4A52-9D25-1D0020B771D3},Emissions/ ground/ unspecified,kg,=,,Isoprothiolane,3d3370da-ab52-3b95-a0a2-c214c109b2c6,emission/ground,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,"diisopropyl 1,3-dithiolan-2-ylidenemalonate",{9B763B21-B3E9-4A49-8E9E-30B6D7E0F4C9},Emissions/ air/ unspecified,kg,=,,Isoprothiolane,e0d3f930-dd83-3981-995f-8c1886fa0c92,emission/air,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,"O-2,4-dichlorophenyl O-ethyl S-propyl phosphorodithioate",{E9E1F0F6-252D-441D-ADFF-A590055B154B},Emissions/ ground/ unspecified,kg,=,,Prothiofos,485c21f9-e8cd-3ed2-ae57-c5a3a1e8d7e7,emission/ground,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,"O-2,4-dichlorophenyl O-ethyl S-propyl phosphorodithioate",{B265D88F-0110-4720-97D3-2D2B7597CF4E},Emissions/ water/ unspecified,kg,=,,Prothiofos,7aa6dd4c-69d6-3855-8b01-8b76e015b2d2,emission/water,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,"S-(2,3-dihydro-5-methoxy-2-oxo-1,3,4-thiadiazol-3-yl)methyl O,O-dimethylphosphorodithioate",{0C115865-DCA7-405A-8340-ACA947AF7860},Emissions/ ground/ unspecified,kg,=,,Methidathion,5367b220-b19c-3d15-aa19-de3adef2c71b,emission/ground,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,"O,O-dimethyl S-1,2-bis(ethoxycarbonyl)ethyl phosphorodithioate",{691F1328-FFC8-4516-8796-2A20F6657C8E},Emissions/ ground/ unspecified,kg,=,,Malathion,b00c5553-8bff-3674-af4e-52d679dd3213,emission/ground,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,"O,O-dimethyl S-(N-methylcarbamoyl)methyl phosphorodithioate",{B8246214-BE50-477A-947A-F52D0B303088},Emissions/ water/ unspecified,kg,=,,Dimethoate,a4b215e2-92ab-3930-a808-8401ce127507,emission/water,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,"O,O-dimethyl S-(N-methylcarbamoyl)methyl phosphorodithioate",{9A3E5884-075D-4658-833A-52B632F5D675},Emissions/ ground/ unspecified,kg,=,,Dimethoate,ce6ddaf4-3673-3ebf-a5c3-918c598bc519,emission/ground,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,dinitrotoluene,{D79E4E0A-0A67-4ACC-A080-2D83F0CDBCD0},Emissions/ air/ unspecified,kg,=,,Dinitrotoluene,05fd2784-f17d-3211-8f1a-53e288061dc2,emission/air,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,dinitrotoluene,{64A7393E-FF2D-469C-B4B5-EE83995328AA},Emissions/ water/ unspecified,kg,=,,Dinitrotoluene,3a97fd23-a21b-325b-b050-293fa504532e,emission/water,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,"2,4-dinitrophenol",{6D36E969-8017-434D-B7D3-077E435208A1},Emissions/ water/ unspecified,kg,=,,"2,4-Dinitrophenol",e1ed2ffa-3b8e-3976-bfc1-702da9858f48,emission/water,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,diphenylamine,{966095D9-7622-4B98-B97D-E8BC72CDDC94},Emissions/ water/ unspecified,kg,=,,Diphenylamine,f617d813-4481-319a-8b32-79a604d47cc1,emission/water,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,diphenyl ether,{2624E782-E8E3-4560-BB4F-1131FDF166CF},Emissions/ air/ unspecified,kg,=,,Phenyl ether,f5276852-3577-3d03-b39b-d12a65898bb6,emission/air,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,"1,3-diphenylguanidine",{6887C8CD-A243-433E-9999-7F2FABD48FA6},Emissions/ water/ unspecified,kg,=,,"1,3-Diphenylguanidine",9a42ffc8-2979-3cb0-b69b-78cd74380eb1,emission/water,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,"1,3-diphenylguanidine",{B3D1265B-A630-4409-98D5-301495E76D8E},Emissions/ air/ unspecified,kg,=,,"1,3-Diphenylguanidine",053a97ed-d0fc-378e-979b-6a2a424803f8,emission/air,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,"2,3-dihydro-2,2-dimethyl-7-benzo[b]furyl N-(dibutylamino)thio-N-methylcarbamate",{4A41B09C-5E61-4A23-9A12-6BFC085EF47E},Emissions/ ground/ unspecified,kg,=,,Carbosulfan,268c0610-67fa-3483-a1d1-d83801f5c475,emission/ground,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,"2,6-di-tert-butyl-4-cresol",{E559A051-0084-40CA-99E2-5CD91861F5C0},Emissions/ water/ unspecified,kg,=,,"2,6-Di-tert-butyl-p-cresol",0c87f1c3-6285-30ca-acaf-edd86beb641a,emission/water,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,"2,6-di-tert-butyl-4-cresol",{D1516288-4F8B-4B20-92E2-472B89A9A6C1},Emissions/ air/ unspecified,kg,=,,"2,6-Di-tert-butyl-p-cresol",b06daae8-7117-3c68-bb04-c93d9ae3bc99,emission/air,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,"2,2-dibromo-2-cyanoacetamide",{E903E108-C84E-4734-A979-CB06712B0D9C},Emissions/ water/ unspecified,kg,=,,"2,2-Dibromo-3-nitrilopropionamide",38ae87e2-b510-3576-a6f9-f38f0b314089,emission/water,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,"2,2-dibromo-2-cyanoacetamide",{085377C2-B6BD-4A24-8F8D-B54316EBE4C7},Emissions/ air/ unspecified,kg,=,,"2,2-Dibromo-3-nitrilopropionamide",61e6d991-2884-354f-a333-7120030f3b3f,emission/air,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,"(RS)-O,S-dimethyl acetylphosphoramidothioate",{D6194DF7-BFE9-45EA-8F7E-CCF5D29A0142},Emissions/ ground/ unspecified,kg,=,,Acephate,ebd73abe-4b80-3953-84e6-c45440144842,emission/ground,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,"N,N-dimethylacetamide",{2486DBCE-B3C4-4EDD-984C-5C02DC5F3A2D},Emissions/ ground/ unspecified,kg,=,,Dimethylacetamide,da50ddca-6745-30ca-aeb6-da936a0472c1,emission/ground,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,"N,N-dimethylacetamide",{E65C51A2-847D-4C2A-ACD6-07FA1BC8AC0E},Emissions/ water/ unspecified,kg,=,,Dimethylacetamide,61f60afc-813e-359f-963a-ef81a3450746,emission/water,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,"N,N-dimethylacetamide",{99C5EAC6-608F-4964-9BD7-F3678D2621E2},Emissions/ air/ unspecified,kg,=,,Dimethylacetamide,216a860a-082b-35c1-8e72-ba00993c8f89,emission/air,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,"2,6-dimethylaniline",{87824737-4A7E-4CD0-8C5B-5DD102A4C5CD},Emissions/ air/ unspecified,kg,=,,"2,6-Xylidine",5b3af35e-4dc7-3283-b958-1e9abe85ac8d,emission/air,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,"2,6-dimethylaniline",{8015D8B6-858B-4F3B-928D-0A1103C1F66B},Emissions/ water/ unspecified,kg,=,,"2,6-Xylidine",f065b44a-4e39-33ca-b743-6625c13dd4c3,emission/water,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,"N,N-dimethylaniline",{0DD646C0-11D6-4EE0-944F-F8354C651CD9},Emissions/ air/ unspecified,kg,=,,"N,N-Dimethylaniline",9a8c0498-e6b3-3678-a88a-d2b0468f5e6c,emission/air,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,"N,N-dimethylaniline",{183F3497-0E48-45E9-90A2-493BFFB78D50},Emissions/ water/ unspecified,kg,=,,"N,N-Dimethylaniline",605e82e2-530a-3d3e-bf89-b5182b735fa5,emission/water,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,"5-dimethylamino-1,2,3-trithiane",{E12BC749-D699-4765-AA31-059690D93109},Emissions/ ground/ unspecified,kg,=,,Thiocyclam,abe4c8e6-5f32-34e9-b36c-9e869d5f9469,emission/ground,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,dimethylamine,{0550E20D-FF9D-4678-BAE4-FC38B405501E},Emissions/ water/ unspecified,kg,=,,Dimethylamine,aadb3b89-fede-31ad-86c1-434cd4ce5d85,emission/water,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,dimethylamine,{40E29C0F-A96C-4DE1-BABD-2148E31C98CC},Emissions/ air/ unspecified,kg,=,,Dimethylamine,99c5e585-34aa-31a6-afe9-d44a14b9e27f,emission/air,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,dimethyl disulfide,{B0ACF69E-2601-4A5A-9135-68FA1A256EB9},Emissions/ water/ unspecified,kg,=,,Methyl disulfide,4ee191a5-9e35-31de-b4ef-73fb20faf3b7,emission/water,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,"2,2-dimethyl-2,3-dihydro-1-benzofuran-7-yl N-[N-(2-ethoxycarbonylethyl)-N-isopropylsulfenamoyl]-N-methylcarbamate",{E309C40F-141C-4727-8E5A-50770F8725B0},Emissions/ ground/ unspecified,kg,=,,Benfuracarb,94392d66-431d-3412-919c-8110c61b1d95,emission/ground,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,"N,N-dimethyldodecylamine N-oxide",{1BBAD2EF-D1C2-43C2-91AF-E17DF3649381},Emissions/ air/ unspecified,kg,=,,Lauryldimethylamine oxide,082a60c4-369b-3ccc-99fc-437db551e8c3,emission/air,kg,Edelen,Hottle,7/10/2020
