SourceListName,SourceFlowName,SourceFlowUUID,SourceFlowContext,SourceUnit,MatchCondition,ConversionFactor,TargetFlowName,TargetFlowUUID,TargetFlowContext,TargetUnit,Mapper,Verifier,LastUpdated,,SourceFlowCAS,SourceFlowCAS,Notes,TAH notes,
IDEA,p-chlorophenol,{FF7FC429-9F86-41A9-B6F1-C46F93440AED},Emissions/ air/ unspecified,kg,=,,p-Chlorophenol,,emission/air,kg,Edelen,Hottle,7/10/2020,,000106-48-9,106489,CAS Match,,1
IDEA,ferric chloride,{92BC9A29-029E-4C9A-933B-9310F1614988},Emissions/ air/ unspecified,kg,,,[unmapped],,,,,,,,007705-08-0,7705080,Potential add to list,,0
IDEA,3-chloropropene,{A7829510-D475-4202-9AD9-FC62A624F9D5},Emissions/ air/ unspecified,kg,=,,Allyl chloride,,emission/air,kg,Edelen,Hottle,7/10/2020,,000107-05-1,107051,CAS Match,,1
IDEA,3-chloropropene,{00B21E5C-8D61-4AAE-BB59-FFE26BD8AE74},Emissions/ water/ unspecified,kg,=,,Allyl chloride,,emission/water,kg,Edelen,Hottle,7/10/2020,,000107-05-1,107051,CAS Match,,1
IDEA,p-octylphenol,{C1F68664-F2EB-408B-B1E6-03FB31C2B85A},Emissions/ air/ unspecified,kg,,,[unmapped],,,,,,,,001806-26-4,1806264,Potential add to list,,0
IDEA,chlorobenzene,{7C1250C4-0A2A-4BCD-AB1B-9388A3D10525},Emissions/ water/ unspecified,kg,=,,Chlorobenzene,,emission/water,kg,Edelen,Hottle,7/10/2020,,000108-90-7,108907,CAS Match,,1
IDEA,chloroform,{DDA7B7F7-887C-4206-9EC4-0620065C8016},Emissions/ water/ unspecified,kg,=,,Chloroform,,emission/water,kg,Edelen,Hottle,7/10/2020,,000067-66-3,67663,CAS Match,,1
IDEA,chloromethane,{0B898599-511F-4472-B2CE-51C5615D7F20},Emissions/ water/ unspecified,kg,=,,Chloromethane,,emission/water,kg,Edelen,Hottle,7/10/2020,,000074-87-3,74873,CAS Match,,1
IDEA,(4-chloro-2-methylphenoxy)acetic acid,{3BB972DB-F614-4A08-BA57-289E8551B4F1},Emissions/ ground/ unspecified,kg,=,,MCPA,,emission/ground,kg,Edelen,Hottle,7/10/2020,,000094-74-6,94746,CAS Match,,1
IDEA,3-chloro-2-methyl-1-propene,{B2F9431A-1726-4087-AEB1-9802EFE867F8},Emissions/ air/ unspecified,kg,=,,3-Chloro-2-methyl-1-propene,,emission/air,kg,Edelen,Hottle,7/10/2020,,000563-47-3,563473,CAS Match,,1
IDEA,cobalt and its compounds,{6127358F-92E8-4BEB-8FFE-E8751C1334BD},Emissions/ air/ unspecified,kg,=,,Cobalt compounds,,emission/air,kg,Edelen,,7/10/2020,,007440-48-4,7440484,"Manual match better, CAS match only to single element not compounds","cas matches, we also have cobalt compounds in our list",1
IDEA,cobalt and its compounds,{AD1459F4-F113-4CB1-8210-F0088570AFE2},Emissions/ ground/ unspecified,kg,=,,Cobalt compounds,,emission/ground,kg,Edelen,,7/10/2020,,007440-48-4,7440484,"Manual match better, CAS match only to single element not compounds","cas matches, we also have cobalt compounds in our list",1
IDEA,2-ethoxyethyl acetate,{20DF126F-DB80-4644-B42E-943A781CC3E4},Emissions/ water/ unspecified,kg,=,,Ethylene glycol monoethyl ether acetate,,emission/water,kg,Edelen,Hottle,7/10/2020,,000111-15-9,111159,CAS Match,,1
IDEA,vinyl acetate,{3990513D-84D1-4F66-B633-70808606FE53},Emissions/ water/ unspecified,kg,=,,Vinyl acetate,,emission/water,kg,Edelen,Hottle,7/10/2020,,000108-05-4,108054,CAS Match,,1
IDEA,2-methoxyethyl acetate,{577426FB-DA9E-4B67-BF19-4BCD79AFC104},Emissions/ water/ unspecified,kg,=,,Ethylene glycol monomethyl ether acetate,,emission/water,kg,Edelen,Hottle,7/10/2020,,000110-49-6,110496,CAS Match,,1
IDEA,2-methoxyethyl acetate,{D68F918B-4F58-4561-8825-23DE988D5D8E},Emissions/ air/ unspecified,kg,=,,Ethylene glycol monomethyl ether acetate,,emission/air,kg,Edelen,Hottle,7/10/2020,,000110-49-6,110496,CAS Match,,1
IDEA,salicylaldehyde,{FB344CAA-6D5A-40EA-BA95-389E6255674F},Emissions/ water/ unspecified,kg,=,,Salicylaldehyde,,emission/water,kg,Edelen,Hottle,7/10/2020,,000090-02-8,90028,CAS Match,,1
IDEA,salicylaldehyde,{145AA0C2-44C2-4391-AA66-E763163A2905},Emissions/ air/ unspecified,kg,=,,Salicylaldehyde,,emission/air,kg,Edelen,Hottle,7/10/2020,,000090-02-8,90028,CAS Match,,1
IDEA,cyanamide,{B40DF1BE-11B1-4310-AE8F-AFE0EFFCD647},Emissions/ ground/ unspecified,kg,=,,Cyanamide,,emission/ground,kg,Edelen,Hottle,7/10/2020,,000420-04-2,420042,CAS Match,,1
IDEA,cyanamide,{CB03CD91-A110-4F06-BB0E-1FA26152D908},Emissions/ water/ unspecified,kg,=,,Cyanamide,,emission/water,kg,Edelen,Hottle,7/10/2020,,000420-04-2,420042,CAS Match,,1
IDEA,cyanamide,{6310D355-060E-4CD1-A5C8-57D6C290276A},Emissions/ air/ unspecified,kg,=,,Cyanamide,,emission/air,kg,Edelen,Hottle,7/10/2020,,000420-04-2,420042,CAS Match,,1
IDEA,chloroaniline,{57F96E44-3C8E-4372-85B2-8F5F826BDC74},Emissions/ water/ unspecified,kg,,,[unmapped],,,,,,,,,,Potential add to list,,0
IDEA,"(S)-alpha-cyano-3-phenoxybenzyl (1R,3S)-2,2-dimethyl-3-(1,2,2,2-tetrabromoethyl)cyclopropanecarboxylate",{F4730177-DAE6-471C-9CCB-2826C32E0745},Emissions/ ground/ unspecified,kg,=,,Tralomethrin,,emission/ground,kg,Edelen,Hottle,7/10/2020,,066841-25-6,66841256,CAS Match,,1
IDEA,"(RS)-alpha-cyano-3-phenoxybenzyl 2,2,3,3-tetramethylcyclopropanecarboxylate",{4063CC21-C33A-4AFF-886F-6C169FB96D2E},Emissions/ ground/ unspecified,kg,=,,Fenpropathrin,,emission/ground,kg,Edelen,Hottle,7/10/2020,,039515-41-8,39515418,CAS Match,,1
IDEA,trans-1-(2-cyano-2-methoxyiminoacetyl)-3-ethylurea,{376E5586-0C5D-46C3-A427-C79B57D5CE42},Emissions/ ground/ unspecified,kg,=,,Cymoxanil,,emission/ground,kg,Edelen,Hottle,7/10/2020,,057966-95-7,57966957,CAS Match,,1
IDEA,inorganic cyanide compounds (except complex salts and cyanates),{EA55032E-99D1-4548-A009-FDAFF0F61892},Emissions/ air/ unspecified,kg,=,,Cyanide compounds,,emission/air,kg,Edelen,,7/10/2020,,000074-90-8,74908,"Manual match better, CAS match only to single element not compounds","cas matches, not certain, also have ""Cyanide compounds""",1
IDEA,inorganic cyanide compounds (except complex salts and cyanates),{26B2C382-1E6E-48BF-B26A-37313AB4DF46},Emissions/ water/ unspecified,kg,=,,Cyanide compounds,,emission/water,kg,Edelen,,7/10/2020,,000074-90-8,74908,"Manual match better, CAS match only to single element not compounds","cas matches, not certain, also have ""Cyanide compounds""",1
IDEA,2-(diethylamino)ethanol,{B5292A53-4331-4C91-8482-CF5B4DEAFBDC},Emissions/ water/ unspecified,kg,=,,Diethylaminoethanol,,emission/water,kg,Edelen,Hottle,7/10/2020,,000100-37-8,100378,CAS Match,,1
IDEA,2-(diethylamino)ethanol,{A4D725F3-8104-48A1-BF85-6B0E418CCC19},Emissions/ air/ unspecified,kg,=,,Diethylaminoethanol,,emission/air,kg,Edelen,Hottle,7/10/2020,,000100-37-8,100378,CAS Match,,1
IDEA,"O-2-diethylamino-6-methylpyrimidin-4-yl O,O-dimethyl phosphorothioate",{FD27915B-FE7A-4D92-9925-3C96DAC192E0},Emissions/ ground/ unspecified,kg,=,,Pirimiphos-methyl,,emission/ground,kg,Edelen,Hottle,7/10/2020,,029232-93-7,29232937,CAS Match,,1
IDEA,"S-4-chlorobenzyl N,N-diethylthiocarbamate",{6AE7C5F9-5972-497C-895B-3232D6F9624B},Emissions/ ground/ unspecified,kg,=,,Thiobencarb,,emission/ground,kg,Edelen,Hottle,7/10/2020,,028249-77-6,28249776,CAS Match,,1
IDEA,"S-4-chlorobenzyl N,N-diethylthiocarbamate",{5162178B-A7DB-4B24-B88E-B092A44F3A15},Emissions/ water/ unspecified,kg,=,,Thiobencarb,,emission/water,kg,Edelen,Hottle,7/10/2020,,028249-77-6,28249776,CAS Match,,1
IDEA,"(RS)-2-[2-(3-chlorophenyl)-2,3-epoxypropyl]-2-ethylindane-1,3-dione",{D2A12E3A-7285-4DC7-92ED-979AD8B82E28},Emissions/ ground/ unspecified,kg,,,[unmapped],,,,,,,,133220-30-1,133220301,Potential add to list,,0
IDEA,"4-(2-chlorophenyl)-N-cyclohexyl-N-ethyl-4,5-dihydro-5-oxo-1H-tetrazole-1-carboxamide",{0B45E7F9-E6D6-4D1A-9633-BCA79568E3CA},Emissions/ ground/ unspecified,kg,,,[unmapped],,,,,,,,158237-07-1,158237071,Potential add to list,,0
IDEA,2-chloropropionic acid,{297E6EF7-B218-4BF9-AE6C-D9225F617ABB},Emissions/ water/ unspecified,kg,,,[unmapped],,,,,,,,000598-78-7,598787,Potential add to list,,0
IDEA,"1,4-dioxane",{C1A31995-0003-4E4A-902F-758A0C999CE3},Emissions/ water/ unspecified,kg,=,,"1,4-Dioxane",,emission/water,kg,Edelen,Hottle,7/10/2020,,000123-91-1,123911,CAS Match,,1
IDEA,"1,3-dioxolane",{A02F9C7C-9529-4221-BC5F-83300F1F9191},Emissions/ water/ unspecified,kg,=,,"1,3-Dioxolane",,emission/water,kg,Edelen,Hottle,7/10/2020,,000646-06-0,646060,CAS Match,,1
IDEA,"1,3-dioxolane",{B5892C90-2278-4C55-9566-E6E632C07FED},Emissions/ air/ unspecified,kg,=,,"1,3-Dioxolane",,emission/air,kg,Edelen,Hottle,7/10/2020,,000646-06-0,646060,CAS Match,,1
IDEA,"1,3-dicarbamoylthio-2-(N,N-dimethylamino)-propane",{58158F14-CFD3-4403-8875-A806929BF5B1},Emissions/ ground/ unspecified,kg,~,,Cartap hydrochloride,,emission/ground,kg,Hottle,Edelen,7/16/2020,,015263-53-2,15263532,"Unidentifiable chemical; may be a cut off of 1,3-Bis(carbamoylthio)-2-(N,N-dimethylamino)propane monohydrochloride","assuming its this, CAS typo?",1
IDEA,cyclohexylamine,{FCC5E358-357B-4A6E-8027-7F9B15AD2E54},Emissions/ water/ unspecified,kg,=,,Cyclohexylamine,,emission/water,kg,Edelen,Hottle,7/10/2020,,000108-91-8,108918,CAS Match,,1
IDEA,cyclohexylamine,{A69C7CF7-20C5-434F-BD6A-601DFF619B79},Emissions/ air/ unspecified,kg,=,,Cyclohexylamine,,emission/air,kg,Edelen,Hottle,7/10/2020,,000108-91-8,108918,CAS Match,,1
IDEA,N-(cyclohexylthio)phthalimide,{B68E4EFC-5EDE-4A58-BACF-4E13ED4F2EF9},Emissions/ water/ unspecified,kg,=,,N-(Cyclohexylthio)phthalimide,,emission/water,kg,Edelen,Hottle,7/10/2020,,017796-82-6,17796826,CAS Match,,1
IDEA,N-(cyclohexylthio)phthalimide,{D21D843F-39D3-4299-B618-C08C8E435FF0},Emissions/ air/ unspecified,kg,=,,N-(Cyclohexylthio)phthalimide,,emission/air,kg,Edelen,Hottle,7/10/2020,,017796-82-6,17796826,CAS Match,,1
IDEA,"1,2-dichloroethane",{D0109456-3747-47CB-9E15-335B6AC151A5},Emissions/ water/ unspecified,kg,=,,"1,2-Dichloroethane",,emission/water,kg,Edelen,Hottle,7/10/2020,,000107-06-2,107062,CAS Match,,1
IDEA,"1,2-dichloroethane",{9AF98786-C4AD-4A3D-AF77-CEECDBB491B1},Emissions/ ground/ unspecified,kg,=,,"1,2-Dichloroethane",,emission/ground,kg,Edelen,Hottle,7/10/2020,,000107-06-2,107062,CAS Match,,1
IDEA,"1,1-Dichloroethylene",{11A727B9-FE90-409F-8C14-CC41A5D786DC},Emissions/ water/ unspecified,kg,=,,"1,1-Dichloroethylene",,emission/water,kg,Edelen,Hottle,7/10/2020,,000075-35-4,75354,CAS Match,,1
IDEA,"cis-1,2-dichloroethylene",{A19E389E-0C19-4FF4-9EFE-B002C7ADCAFB},Emissions/ water/ unspecified,kg,=,,"cis-1,2-Dichloroethylene",,emission/water,kg,Edelen,Hottle,7/10/2020,,000156-59-2,156592,CAS Match,,1
IDEA,"3,5-dichloro-N-(1,1-dimethyl-2-propynyl)benzamide",{045009E0-C4E7-46A8-88D8-983AB72A45CE},Emissions/ ground/ unspecified,kg,=,,Pronamide,,emission/ground,kg,Edelen,Hottle,7/10/2020,,023950-58-5,23950585,CAS Match,,1
IDEA,1-(2-chlorobenzyl)-3-(1-methyl-1-phenylethyl)urea,{24F7E7C5-C018-40BE-972D-A0B07E914D68},Emissions/ ground/ unspecified,kg,,,[unmapped],,,,,,,,099485-76-4,99485764,Potential add to list,,0
IDEA,"(RS)-2-cyano-N-[(R)-1-(2,4-dichlorophenyl)ethyl]-3,3-dimethylbutyramide",{5AF02F25-E303-4894-BC51-07275F8B063B},Emissions/ ground/ unspecified,kg,,,[unmapped],,,,,,,,139920-32-4,139920324,Potential add to list,,0
IDEA,"3-(3,5-dichlorophenyl)-N-isopropyl-2,4-dioxoimidazolidine-1-carboxamide",{9C40E236-FA79-4458-9DE7-E1E55B75B8BE},Emissions/ ground/ unspecified,kg,=,,Iprodione,,emission/ground,kg,Edelen,Hottle,7/10/2020,,036734-19-7,36734197,CAS Match,,1
IDEA,"3-(3,5-dichlorophenyl)-N-isopropyl-2,4-dioxoimidazolidine-1-carboxamide",{39BE443E-F926-4D59-9011-5DF2F82D5D83},Emissions/ water/ unspecified,kg,=,,Iprodione,,emission/water,kg,Edelen,Hottle,7/10/2020,,036734-19-7,36734197,CAS Match,,1
IDEA,"3-(3,4-dichlorophenyl)-1,1-dimethylurea",{3003822F-B75E-4034-BE9F-7CC44C24A717},Emissions/ ground/ unspecified,kg,=,,Diuron,,emission/ground,kg,Edelen,Hottle,7/10/2020,,000330-54-1,330541,CAS Match,,1
IDEA,"(RS)-2-(2,4-dichlorophenyl)-3-(1H-1,2,4-triazol-1-yl)propyl 1,1,2,2-tetrafluoroethyl ether",{DADEAFCA-8D35-49AE-AF2E-2C664A37D8F9},Emissions/ ground/ unspecified,kg,=,,Tetraconazole,,emission/ground,kg,Edelen,Hottle,7/10/2020,,112281-77-3,112281773,CAS Match,,1
IDEA,"mixture of (2RS,4RS)-1-[2-(2,4-dichlorophenyl)-4-propyl-1,3-dioxolan-2-ylmethyl]-1H-1,2,4-triazole and (2RS,4SR)-1-[2-(2,4-dichlorophenyl)-4-propyl-1,3-dioxolan-2-ylmethyl]-1H-1,2,4-triazole",{61AD563B-6CAD-4850-BCC6-5DF5EA1CAB49},Emissions/ ground/ unspecified,kg,=,,Propiconazole,,emission/ground,kg,Edelen,Hottle,7/10/2020,,060207-90-1,60207901,CAS Match,,1
IDEA,"N,N-diethyl-3-(2,4,6-trimethylphenylsulfonyl)-1H-1,2,4-triazole-1-carboxamide",{4331D5FC-4E38-4C07-9B98-E9D981DF6595},Emissions/ water/ unspecified,kg,,,[unmapped],,,,,,,,125306-83-4,125306834,Potential add to list,,0
IDEA,"3-(3,4-dichlorophenyl)-1-methoxy-1-methylurea",{7B9C62D7-41DF-40A6-A28E-DCF04D995649},Emissions/ ground/ unspecified,kg,=,,Linuron,,emission/ground,kg,Edelen,Hottle,7/10/2020,,000330-55-2,330552,CAS Match,,1
IDEA,"2,4-dichlorophenoxyacetic acid",{F87E2698-B542-4674-AE93-AB5B688A71EF},Emissions/ ground/ unspecified,kg,=,,"2,4-D",,emission/ground,kg,Edelen,Hottle,7/10/2020,,000094-75-7,94757,CAS Match,,1
IDEA,"1,2-dichloropropane",{06E17E21-66C1-4792-AC89-9E07285F67DC},Emissions/ water/ unspecified,kg,=,,"1,2-Dichloropropane",,emission/water,kg,Edelen,Hottle,7/10/2020,,000078-87-5,78875,CAS Match,,1
IDEA,"1,3-dichloropropene",{60088DD6-196B-4EBF-99C7-AC19D13BCC80},Emissions/ water/ unspecified,kg,=,,"1,3-Dichloropropene",,emission/water,kg,Edelen,Hottle,7/10/2020,,000542-75-6,542756,CAS Match,,1
IDEA,"1,3-dichloropropene",{BEDEC0F6-1AAA-45E7-8CF6-C542263F6555},Emissions/ ground/ unspecified,kg,=,,"1,3-Dichloropropene",,emission/ground,kg,Edelen,Hottle,7/10/2020,,000542-75-6,542756,CAS Match,,1
IDEA,dichlorobenzene,{44D5C6FA-A02F-455B-BA0D-F2FFB932CF2C},Emissions/ water/ unspecified,kg,=,,Dichlorobenzene,,emission/water,kg,Edelen,Hottle,7/10/2020,,000095-50-1,106467,CAS Match,,1
IDEA,"2-[4-(2,4-dichlorobenzoyl)-1,3-dimethyl-5-pyrazolyloxy]acetophenone",{92BECDB0-888A-45CE-951E-3E5843AB22F7},Emissions/ ground/ unspecified,kg,=,,Pyrazoxyfen,,emission/ground,kg,Edelen,Hottle,7/10/2020,,071561-11-0,71561110,CAS Match,,1
IDEA,"N,N-diethyl-3-(2,4,6-trimethylphenylsulfonyl)-1H-1,2,4-triazole-1-carboxamide",{9681F4FD-670C-4042-A999-80A940F9ABC0},Emissions/ air/ unspecified,kg,,,[unmapped],,,,,,,,125306-83-4,125306834,Potential add to list,,0
IDEA,"N,N-diethyl-3-(2,4,6-trimethylphenylsulfonyl)-1H-1,2,4-triazole-1-carboxamide",{D98985F8-8410-4768-BBC5-BFB652FDA561},Emissions/ ground/ unspecified,kg,,,[unmapped],,,,,,,,125306-83-4,125306834,Potential add to list,,0
IDEA,"2,4-dichlorotoluene",{A320F1FD-A288-4397-9781-A19329388DF2},Emissions/ air/ unspecified,kg,,,[unmapped],,,,,,,,000095-73-8,95738,Potential add to list,,0
IDEA,"2,6-dichlorobenzonitrile",{BE7A2102-C334-4381-90A4-ADCC993F9884},Emissions/ air/ unspecified,kg,=,,Dichlobenil,,emission/air,kg,Edelen,Hottle,7/10/2020,,001194-65-6,1194656,CAS Match,,1
IDEA,"2,6-dichlorobenzonitrile",{B945B5D7-C029-4EC3-A960-961516EBDF7D},Emissions/ water/ unspecified,kg,=,,Dichlobenil,,emission/water,kg,Edelen,Hottle,7/10/2020,,001194-65-6,1194656,CAS Match,,1
IDEA,"2,6-dichlorobenzonitrile",{492CA3CC-5C6B-4EED-AEAC-AF950D0373E4},Emissions/ ground/ unspecified,kg,=,,Dichlobenil,,emission/ground,kg,Edelen,Hottle,7/10/2020,,001194-65-6,1194656,CAS Match,,1
IDEA,dichloromethane,{3B6EEC4A-D6F6-457D-880D-38452DFEB856},Emissions/ water/ unspecified,kg,=,,Methylene chloride,,emission/water,kg,Edelen,Hottle,7/10/2020,,000075-09-2,75092,CAS Match,,1
IDEA,dichloromethane,{E92F37D8-BF23-414C-805E-C924AAD94ED6},Emissions/ ground/ unspecified,kg,=,,Methylene chloride,,emission/ground,kg,Edelen,Hottle,7/10/2020,,000075-09-2,75092,CAS Match,,1
IDEA,"2,3-dicyano-1,4-dithiaanthraquinone",{E1B67144-42C0-4053-A837-C5E2675541F7},Emissions/ ground/ unspecified,kg,=,,Dithianon,,emission/ground,kg,Edelen,Hottle,7/10/2020,,003347-22-6,3347226,CAS Match,,1
IDEA,"N,N-dicyclohexylamine",{BF957D6F-4EFF-4305-A3BC-35BE86AA4FD4},Emissions/ water/ unspecified,kg,=,,Dicyclohexylamine,,emission/water,kg,Edelen,Hottle,7/10/2020,,000101-83-7,101837,CAS Match,,1
IDEA,"N,N-dicyclohexylamine",{202480A7-171D-4856-8602-765CA627BCB1},Emissions/ air/ unspecified,kg,=,,Dicyclohexylamine,,emission/air,kg,Edelen,Hottle,7/10/2020,,000101-83-7,101837,CAS Match,,1
IDEA,dicyclopentadiene,{17663768-4D29-4445-AAF5-D283BC818CAD},Emissions/ air/ unspecified,kg,=,,Dicyclopentadiene,,emission/air,kg,Edelen,Hottle,7/10/2020,,000077-73-6,77736,CAS Match,,1
IDEA,dicyclopentadiene,{50FF1343-A744-44C5-B38C-A1C15B11F3EE},Emissions/ water/ unspecified,kg,=,,Dicyclopentadiene,,emission/water,kg,Edelen,Hottle,7/10/2020,,000077-73-6,77736,CAS Match,,1
IDEA,"diisopropyl 1,3-dithiolan-2-ylidenemalonate",{22312B97-301B-4FC0-8CE6-0440848071DA},Emissions/ water/ unspecified,kg,=,,Isoprothiolane,,emission/water,kg,Edelen,Hottle,7/10/2020,,050512-35-1,50512351,CAS Match,,1
IDEA,"diisopropyl 1,3-dithiolan-2-ylidenemalonate",{8E06A31B-C82B-4A52-9D25-1D0020B771D3},Emissions/ ground/ unspecified,kg,=,,Isoprothiolane,,emission/ground,kg,Edelen,Hottle,7/10/2020,,050512-35-1,50512351,CAS Match,,1
IDEA,"diisopropyl 1,3-dithiolan-2-ylidenemalonate",{9B763B21-B3E9-4A49-8E9E-30B6D7E0F4C9},Emissions/ air/ unspecified,kg,=,,Isoprothiolane,,emission/air,kg,Edelen,Hottle,7/10/2020,,050512-35-1,50512351,CAS Match,,1
IDEA,"O-2,4-dichlorophenyl O-ethyl S-propyl phosphorodithioate",{E9E1F0F6-252D-441D-ADFF-A590055B154B},Emissions/ ground/ unspecified,kg,=,,Prothiofos,,emission/ground,kg,Edelen,Hottle,7/10/2020,,034643-46-4,34643464,CAS Match,,1
IDEA,"O-2,4-dichlorophenyl O-ethyl S-propyl phosphorodithioate",{B265D88F-0110-4720-97D3-2D2B7597CF4E},Emissions/ water/ unspecified,kg,=,,Prothiofos,,emission/water,kg,Edelen,Hottle,7/10/2020,,034643-46-4,34643464,CAS Match,,1
IDEA,"S-(2,3-dihydro-5-methoxy-2-oxo-1,3,4-thiadiazol-3-yl)methyl O,O-dimethylphosphorodithioate",{0C115865-DCA7-405A-8340-ACA947AF7860},Emissions/ ground/ unspecified,kg,=,,Methidathion,,emission/ground,kg,Edelen,Hottle,7/10/2020,,000950-37-8,950378,CAS Match,,1
IDEA,"O,O-dimethyl S-1,2-bis(ethoxycarbonyl)ethyl phosphorodithioate",{691F1328-FFC8-4516-8796-2A20F6657C8E},Emissions/ ground/ unspecified,kg,=,,Malathion,,emission/ground,kg,Edelen,Hottle,7/10/2020,,000121-75-5,121755,CAS Match,,1
IDEA,"O,O-dimethyl S-(N-methylcarbamoyl)methyl phosphorodithioate",{B8246214-BE50-477A-947A-F52D0B303088},Emissions/ water/ unspecified,kg,=,,Dimethoate,,emission/water,kg,Edelen,Hottle,7/10/2020,,000060-51-5,60515,CAS Match,,1
IDEA,"O,O-dimethyl S-(N-methylcarbamoyl)methyl phosphorodithioate",{9A3E5884-075D-4658-833A-52B632F5D675},Emissions/ ground/ unspecified,kg,=,,Dimethoate,,emission/ground,kg,Edelen,Hottle,7/10/2020,,000060-51-5,60515,CAS Match,,1
IDEA,dinitrotoluene,{D79E4E0A-0A67-4ACC-A080-2D83F0CDBCD0},Emissions/ air/ unspecified,kg,=,,Dinitrotoluene,,emission/air,kg,Edelen,Hottle,7/10/2020,,025321-14-6,25321146,CAS Match,,1
IDEA,dinitrotoluene,{64A7393E-FF2D-469C-B4B5-EE83995328AA},Emissions/ water/ unspecified,kg,=,,Dinitrotoluene,,emission/water,kg,Edelen,Hottle,7/10/2020,,025321-14-6,25321146,CAS Match,,1
IDEA,"2,4-dinitrophenol",{6D36E969-8017-434D-B7D3-077E435208A1},Emissions/ water/ unspecified,kg,=,,"2,4-Dinitrophenol",,emission/water,kg,Edelen,Hottle,7/10/2020,,000051-28-5,51285,CAS Match,,1
IDEA,diphenylamine,{966095D9-7622-4B98-B97D-E8BC72CDDC94},Emissions/ water/ unspecified,kg,=,,Diphenylamine,,emission/water,kg,Edelen,Hottle,7/10/2020,,000122-39-4,122394,CAS Match,,1
IDEA,diphenyl ether,{2624E782-E8E3-4560-BB4F-1131FDF166CF},Emissions/ air/ unspecified,kg,=,,Phenyl ether,,emission/air,kg,Edelen,Hottle,7/10/2020,,000101-84-8,101848,CAS Match,,1
IDEA,"1,3-diphenylguanidine",{6887C8CD-A243-433E-9999-7F2FABD48FA6},Emissions/ water/ unspecified,kg,=,,"1,3-Diphenylguanidine",,emission/water,kg,Edelen,Hottle,7/10/2020,,000102-06-7,102067,CAS Match,,1
IDEA,"1,3-diphenylguanidine",{B3D1265B-A630-4409-98D5-301495E76D8E},Emissions/ air/ unspecified,kg,=,,"1,3-Diphenylguanidine",,emission/air,kg,Edelen,Hottle,7/10/2020,,000102-06-7,102067,CAS Match,,1
IDEA,"2,3-dihydro-2,2-dimethyl-7-benzo[b]furyl N-(dibutylamino)thio-N-methylcarbamate",{4A41B09C-5E61-4A23-9A12-6BFC085EF47E},Emissions/ ground/ unspecified,kg,=,,Carbosulfan,,emission/ground,kg,Edelen,Hottle,7/10/2020,,055285-14-8,55285148,CAS Match,,1
IDEA,"2,6-di-tert-butyl-4-cresol",{E559A051-0084-40CA-99E2-5CD91861F5C0},Emissions/ water/ unspecified,kg,=,,"2,6-Di-tert-butyl-p-cresol",,emission/water,kg,Edelen,Hottle,7/10/2020,,000128-37-0,128370,CAS Match,,1
IDEA,"2,6-di-tert-butyl-4-cresol",{D1516288-4F8B-4B20-92E2-472B89A9A6C1},Emissions/ air/ unspecified,kg,=,,"2,6-Di-tert-butyl-p-cresol",,emission/air,kg,Edelen,Hottle,7/10/2020,,000128-37-0,128370,CAS Match,,1
IDEA,"2,2-dibromo-2-cyanoacetamide",{E903E108-C84E-4734-A979-CB06712B0D9C},Emissions/ water/ unspecified,kg,=,,"2,2-Dibromo-3-nitrilopropionamide",,emission/water,kg,Edelen,Hottle,7/10/2020,,010222-01-2,10222012,CAS Match,,1
IDEA,"2,2-dibromo-2-cyanoacetamide",{085377C2-B6BD-4A24-8F8D-B54316EBE4C7},Emissions/ air/ unspecified,kg,=,,"2,2-Dibromo-3-nitrilopropionamide",,emission/air,kg,Edelen,Hottle,7/10/2020,,010222-01-2,10222012,CAS Match,,1
IDEA,"(RS)-O,S-dimethyl acetylphosphoramidothioate",{D6194DF7-BFE9-45EA-8F7E-CCF5D29A0142},Emissions/ ground/ unspecified,kg,=,,Acephate,,emission/ground,kg,Edelen,Hottle,7/10/2020,,030560-19-1,30560191,CAS Match,,1
IDEA,"N,N-dimethylacetamide",{2486DBCE-B3C4-4EDD-984C-5C02DC5F3A2D},Emissions/ ground/ unspecified,kg,=,,Dimethylacetamide,,emission/ground,kg,Edelen,Hottle,7/10/2020,,000127-19-5,127195,CAS Match,,1
IDEA,"N,N-dimethylacetamide",{E65C51A2-847D-4C2A-ACD6-07FA1BC8AC0E},Emissions/ water/ unspecified,kg,=,,Dimethylacetamide,,emission/water,kg,Edelen,Hottle,7/10/2020,,000127-19-5,127195,CAS Match,,1
IDEA,"N,N-dimethylacetamide",{99C5EAC6-608F-4964-9BD7-F3678D2621E2},Emissions/ air/ unspecified,kg,=,,Dimethylacetamide,,emission/air,kg,Edelen,Hottle,7/10/2020,,000127-19-5,127195,CAS Match,,1
IDEA,"2,6-dimethylaniline",{87824737-4A7E-4CD0-8C5B-5DD102A4C5CD},Emissions/ air/ unspecified,kg,=,,"2,6-Xylidine",,emission/air,kg,Edelen,Hottle,7/10/2020,,000087-62-7,87627,CAS Match,,1
IDEA,"2,6-dimethylaniline",{8015D8B6-858B-4F3B-928D-0A1103C1F66B},Emissions/ water/ unspecified,kg,=,,"2,6-Xylidine",,emission/water,kg,Edelen,Hottle,7/10/2020,,000087-62-7,87627,CAS Match,,1
IDEA,"N,N-dimethylaniline",{0DD646C0-11D6-4EE0-944F-F8354C651CD9},Emissions/ air/ unspecified,kg,=,,"N,N-Dimethylaniline",,emission/air,kg,Edelen,Hottle,7/10/2020,,000121-69-7,121697,CAS Match,,1
